RISM_ID,ID,128b,128c
850799685,IT\ICCU\MSM\0290551,">V,cemb",">V,cemb"
850799686,IT\ICCU\MSM\0290853,orchfi,""
850799687,IT\ICCU\MSM\0290854,orchfi,""
850799688,IT\ICCU\MSM\0290855,orchfi,""
850799689,IT\ICCU\MSM\0290856,orchfi,""
850799690,IT\ICCU\RMS\2500857,1str,pf
850799691,IT\ICCU\MSM\0290552,">V,cemb",">V,cemb"
850799692,IT\ICCU\MSM\0290553,">V,cemb",">V,cemb"
850799693,IT\ICCU\MSM\0290554,">V,cemb",">V,cemb"
850799694,IT\ICCU\MSM\0291273,fp,fp
850799695,IT\ICCU\MSM\0290903,orchfi,""
850799696,IT\ICCU\MSM\0290904,orchfi,""
850799697,IT\ICCU\MSM\0290905,orchfi,""
850799699,IT\ICCU\MSM\0290906,orchfi,""
850799700,IT\ICCU\MSM\0290907,orchfi,""
850799701,IT\ICCU\MSM\0290908,orchfi,""
850799702,IT\ICCU\MSM\0290909,orchfi,""
850799703,IT\ICCU\MSM\0290910,orchfi,""
850799704,IT\ICCU\MSM\0290689,archi,""
850799705,IT\ICCU\MSM\0290690,archi,""
850799706,IT\ICCU\MSM\0290691,archi,""
850799707,IT\ICCU\MSM\0290692,archi,""
850799708,IT\ICCU\MSM\0290696,archi,""
850799709,IT\ICCU\MSM\0290697,archi,""
850799710,IT\ICCU\MSM\0290698,archi,""
850799711,IT\ICCU\MSM\0290699,archi,""
850799712,IT\ICCU\MSM\0290700,archi,""
850799717,IT\ICCU\MSM\0290701,archi,""
850799718,IT\ICCU\MSM\0290702,archi,""
850799719,IT\ICCU\MSM\0290703,archi,""
850799720,IT\ICCU\MSM\0290704,archi,""
850799721,IT\ICCU\MSM\0290705,archi,""
850799722,IT\ICCU\MSM\0290857,orchfi,""
850799723,IT\ICCU\MSM\0290952,orchfi,""
850799724,IT\ICCU\RMS\2500878,1str,pf
850799726,IT\ICCU\MSM\0290555,">V,cemb",">V,cemb"
850799727,IT\ICCU\MSM\0290556,">V,cemb",">V,cemb"
850799728,IT\ICCU\MSM\0290557,">V,cemb",">V,cemb"
850799729,IT\ICCU\MSM\0290558,">V,cemb",">V,cemb"
850799730,IT\ICCU\MSM\0290953,orchfi,""
850799731,IT\ICCU\MSM\0290954,orchfi,""
850799734,IT\ICCU\LO1\1401484,1str,cemb
850799735,IT\ICCU\MSM\0291274,"fl,archi",fl
850799736,IT\ICCU\MSM\0291275,orchfi,""
850799746,IT\ICCU\MSM\0290911,orchfi,""
850799747,IT\ICCU\MSM\0290912,orchfi,""
850799748,IT\ICCU\MSM\0290913,orchfi,""
850799750,IT\ICCU\MSM\0290914,orchfi,""
850799751,IT\ICCU\MSM\0290915,orchfi,""
850799752,IT\ICCU\MSM\0290916,orchfi,""
850799754,IT\ICCU\MSM\0290920,archi,""
850799755,IT\ICCU\MSM\0290921,orchfi,""
850799756,IT\ICCU\MSM\0290706,archi,""
850799757,IT\ICCU\MSM\0290707,archi,""
850799758,IT\ICCU\MSM\0290708,archi,""
850799759,IT\ICCU\MSM\0290709,archi,""
850799766,IT\ICCU\MSM\0290710,archi,""
850799767,IT\ICCU\MSM\0290711,archi,""
850799768,IT\ICCU\MSM\0290955,orchfi,""
850799769,IT\ICCU\MSM\0290956,orchfi,""
850799770,IT\ICCU\MSM\0290957,orchfi,""
850799771,IT\ICCU\MSM\0290958,orchfi,""
850799772,IT\ICCU\IEI\0340490,"<V,str","<V,pf"
850799775,IT\ICCU\MSM\0290512,">V,cemb",">V,cemb"
850799776,IT\ICCU\MSM\0290513,">V,fp",">V,fp"
850799777,IT\ICCU\MSM\0290514,">V,cemb",">V,cemb"
850799778,IT\ICCU\MSM\0290516,">V,cemb",">V,cemb"
850799779,IT\ICCU\MSM\0290717,archi,""
850799780,IT\ICCU\MSM\0290718,archi,""
850799781,IT\ICCU\MSM\0290719,archi,""
850799782,IT\ICCU\MSM\0290720,archi,""
850799783,IT\ICCU\MSM\0290721,archi,""
850799784,IT\ICCU\MSM\0290722,archi,""
850799785,IT\ICCU\MSM\0290723,archi,""
850799786,IT\ICCU\MSM\0290724,archi,""
850799787,IT\ICCU\MSM\0290782,archi,""
850799788,IT\ICCU\MSM\0290783,archi,""
850799789,IT\ICCU\MSM\0290784,archi,""
850799790,IT\ICCU\MSM\0290785,archi,""
850799792,IT\ICCU\LO1\1401560,"3V,1str","2S,B,pf"
850799793,IT\ICCU\RMS\2500846,1str,pf
850799797,IT\ICCU\MSM\0291287,orchfi,""
850799798,IT\ICCU\MSM\0291288,orchfi,""
850799800,IT\ICCU\MSM\0290917,orchfi,""
850799801,IT\ICCU\MSM\0290918,orchfi,""
850799802,IT\ICCU\MSM\0290919,orchfi,""
850799803,IT\ICCU\MSM\0290933,archi,""
850799804,IT\ICCU\MSM\0290934,archi,""
850799805,IT\ICCU\MSM\0290922,orchfi,""
850799806,IT\ICCU\MSM\0290923,archi,""
850799807,IT\ICCU\MSM\0290924,orchfi,""
850799808,IT\ICCU\MSM\0290925,archi,""
850799809,IT\ICCU\MSM\0290939,archi,""
850799810,IT\ICCU\MSM\0290940,archi,""
850799811,IT\ICCU\MSM\0290926,archi,""
850799812,IT\ICCU\MSM\0290927,archi,""
850799813,IT\ICCU\MSM\0290928,orchfi,""
850799814,IT\ICCU\MSM\0290930,orchfi,""
850799815,IT\ICCU\MSM\0290712,archi,""
850799816,IT\ICCU\MSM\0290713,archi,""
850799817,IT\ICCU\MSM\0290714,archi,""
850799818,IT\ICCU\MSM\0290715,archi,""
850799819,IT\ICCU\MSM\0290716,archi,""
850799820,IT\ICCU\MSM\0290786,orchfi,""
850799821,IT\ICCU\MSM\0290787,archi,""
850799822,IT\ICCU\MSM\0290788,archi,""
850799823,IT\ICCU\MSM\0290978,orchfi,""
850799824,IT\ICCU\MSM\0290979,orchfi,""
850799825,IT\ICCU\MSM\0290980,orchfi,""
850799826,IT\ICCU\MSM\0290981,orchfi,""
850799827,IT\ICCU\MSM\0290982,orchfi,""
850799828,IT\ICCU\MSM\0290983,orchfi,""
850799829,IT\ICCU\MSM\0290984,orchfi,""
850799830,IT\ICCU\MSM\0290985,orchfi,""
850799832,IT\ICCU\MSM\0291011,orchfi,""
850799833,IT\ICCU\MSM\0291012,orchfi,""
850799834,IT\ICCU\MSM\0290935,archi,""
850799835,IT\ICCU\MSM\0290936,archi,""
850799836,IT\ICCU\MSM\0290937,archi,""
850799837,IT\ICCU\MSM\0290938,archi,""
850799838,IT\ICCU\MSM\0290941,archi,""
850799839,IT\ICCU\MSM\0290942,archi,""
850799840,IT\ICCU\MSM\0290943,orchfi,""
850799841,IT\ICCU\MSM\0290944,orchfi,""
850799842,IT\ICCU\MSM\0290945,orchfi,""
850799843,IT\ICCU\MSM\0290931,archi,""
850799844,IT\ICCU\MSM\0290946,orchfi,""
850799845,IT\ICCU\MSM\0290947,orchfi,""
850799846,IT\ICCU\MSM\0290948,orchfi,""
850799847,IT\ICCU\MSM\0290949,orchfi,""
850799848,IT\ICCU\MSM\0290781,archi,""
850799849,IT\ICCU\MSM\0290932,archi,""
850799850,IT\ICCU\MSM\0291044,orchfi,""
850799851,IT\ICCU\MSM\0291045,orchfi,""
850799852,IT\ICCU\MSM\0291046,orchfi,""
850799853,IT\ICCU\MSM\0291047,orchfi,""
850799854,IT\ICCU\MSM\0291048,orchfi,""
850799855,IT\ICCU\MSM\0291049,orchfi,""
850799856,IT\ICCU\MSM\0291050,orchfi,""
850799857,IT\ICCU\MSM\0291051,orchfi,""
850799858,IT\ICCU\MSM\0291052,orchfi,""
850799859,IT\ICCU\MSM\0291232,pf,pf
850799860,IT\ICCU\MSM\0291233,pf,pf
850799861,IT\ICCU\MSM\0291234,pf,pf
850799862,IT\ICCU\MSM\0291235,pf,pf
850799863,IT\ICCU\MSM\0291236,pf,pf
850799864,IT\ICCU\MSM\0291238,pf,pf
850799865,IT\ICCU\MSM\0291239,pf,pf
850799866,IT\ICCU\MSM\0291013,orchfi,""
850799867,IT\ICCU\MSM\0291014,orchfi,""
850799868,IT\ICCU\MSM\0291015,orchfi,""
850799869,IT\ICCU\MSM\0291016,orchfi,""
850799870,IT\ICCU\MSM\0291017,orchfi,""
850799871,IT\ICCU\MSM\0291021,orchfi,""
850799872,IT\ICCU\MSM\0291022,orchfi,""
850799873,IT\ICCU\MSM\0290950,orchfi,""
850799874,IT\ICCU\MSM\0290951,orchfi,""
850799875,IT\ICCU\MSM\0290969,orchfi,""
850799876,IT\ICCU\MSM\0291177,orchfi,""
850799877,IT\ICCU\MSM\0291178,orchfi,""
850799878,IT\ICCU\MSM\0291179,orchfi,""
850799879,IT\ICCU\MSM\0291180,orchfi,""
850799880,IT\ICCU\MSM\0291181,orchfi,""
850799881,IT\ICCU\MSM\0291182,orchfi,""
850799882,IT\ICCU\MSM\0291183,orchfi,""
850799886,IT\ICCU\MSM\0291018,orchfi,""
850799887,IT\ICCU\MSM\0291019,orchfi,""
850799888,IT\ICCU\MSM\0291020,orchfi,""
850799889,IT\ICCU\MSM\0291117,orchfi,""
850799890,IT\ICCU\MSM\0291118,orchfi,""
850799891,IT\ICCU\MSM\0291119,orchfi,""
850799892,IT\ICCU\MSM\0291120,orchfi,""
850799893,IT\ICCU\MSM\0291023,orchfi,""
850799895,IT\ICCU\MSM\0291025,orchfi,""
850799896,IT\ICCU\MSM\0291026,orchfi,""
850799898,IT\ICCU\MSM\0291125,orchfi,""
850799899,IT\ICCU\MSM\0291126,orchfi,""
850799906,IT\ICCU\MSM\0290970,orchfi,""
850799907,IT\ICCU\MSM\0290971,orchfi,""
850799908,IT\ICCU\MSM\0290972,orchfi,""
850799909,IT\ICCU\MSM\0290973,orchfi,""
850799910,IT\ICCU\MSM\0290974,orchfi,""
850799911,IT\ICCU\MSM\0290975,orchfi,""
850799912,IT\ICCU\MSM\0290976,orchfi,""
850799913,IT\ICCU\MSM\0290977,orchfi,""
850799914,IT\ICCU\MSM\0291121,orchfi,""
850799915,IT\ICCU\MSM\0291122,orchfi,""
850799916,IT\ICCU\MSM\0291123,orchfi,""
850799917,IT\ICCU\MSM\0291124,orchfi,""
850799918,IT\ICCU\RMS\2500921,1str,pf
850799919,IT\ICCU\MSM\0291127,orchfi,""
850799920,IT\ICCU\MSM\0291128,orchfi,""
850799921,IT\ICCU\MSM\0291129,orchfi,""
850799922,IT\ICCU\MSM\0291130,orchfi,""
850799923,IT\ICCU\MSM\0291131,orchfi,""
850799924,IT\ICCU\MSM\0291034,"fl,ob,archi",""
850799925,IT\ICCU\MSM\0291035,"fl,ob,archi",""
850799926,IT\ICCU\MSM\0291132,orchfi,""
850799927,IT\ICCU\MSM\0291133,orchfi,""
850799928,IT\ICCU\MSM\0291134,orchfi,""
850799929,IT\ICCU\MSM\0291135,orchfi,""
850799930,IT\ICCU\MSM\0291036,orchfi,""
850799932,IT\ICCU\MSM\0290559,">V,cemb",">V,cemb"
850799933,IT\ICCU\MSM\0290560,">V,cemb",">V,cemb"
850799934,IT\ICCU\MSM\0290561,">V,pf",">V,pf"
850799935,IT\ICCU\MSM\0290562,">V,cemb",">V,cemb"
850799936,IT\ICCU\MSM\0290563,">V,cemb",">V,cemb"
850799937,IT\ICCU\MSM\0290564,">V,cemb",">V,cemb"
850799938,IT\ICCU\MSM\0290565,">V,cemb",">V,cemb"
850799939,IT\ICCU\MSM\0290566,">V,cemb",">V,cemb"
850799940,IT\ICCU\MSM\0290567,">V,cemb",">V,cemb"
850799941,IT\ICCU\MSM\0290959,orchfi,""
850799942,IT\ICCU\MSM\0290960,orchfi,""
850799943,IT\ICCU\MSM\0290961,orchfi,""
850799944,IT\ICCU\MSM\0290962,orchfi,""
850799945,IT\ICCU\MSM\0290963,orchfi,""
850799946,IT\ICCU\MSM\0290964,orchfi,""
850799947,IT\ICCU\RMS\2500852,1str,pf
850799948,IT\ICCU\MSM\0291136,orchfi,""
850799949,IT\ICCU\MSM\0291137,orchfi,""
850799950,IT\ICCU\MSM\0291138,orchfi,""
850799951,IT\ICCU\MSM\0291037,orchfi,""
850799952,IT\ICCU\MSM\0291038,orchfi,""
850799953,IT\ICCU\MSM\0291039,orchfi,""
850799954,IT\ICCU\MSM\0291040,orchfi,""
850799955,IT\ICCU\MSM\0291041,orchfi,""
850799956,IT\ICCU\MSM\0291042,orchfi,""
850799957,IT\ICCU\MSM\0291043,orchfi,""
850799958,IT\ICCU\MSM\0291139,orchfi,""
850799960,IT\ICCU\MSM\0291153,orchfi,""
850799961,IT\ICCU\MSM\0291157,orchfi,""
850799962,IT\ICCU\MSM\0291158,orchfi,""
850799963,IT\ICCU\MSM\0291159,orchfi,""
850799964,IT\ICCU\MSM\0291227,pf,pf
850799965,IT\ICCU\MSM\0291228,pf,pf
850799966,IT\ICCU\MSM\0291229,pf,pf
850799967,IT\ICCU\MSM\0291230,pf,pf
850799968,IT\ICCU\MSM\0291231,pf,pf
850799970,IT\ICCU\RMS\2500834,1str,pf
850799971,IT\ICCU\MSM\0291154,orchfi,""
850799972,IT\ICCU\MSM\0291155,orchfi,""
850799973,IT\ICCU\MSM\0291156,orchfi,""
850799975,IT\ICCU\MSM\0291160,orchfi,""
850799976,IT\ICCU\MSM\0291161,orchfi,""
850799977,IT\ICCU\MSM\0291162,orchfi,""
850799978,IT\ICCU\MSM\0291163,orchfi,""
850799979,IT\ICCU\MSM\0291164,orchfi,""
850799980,IT\ICCU\MSM\0291165,orchfi,""
850799981,IT\ICCU\MSM\0291166,orchfi,""
850799982,IT\ICCU\MSM\0291167,orchfi,""
850799985,IT\ICCU\MSM\0291168,orchfi,""
850799986,IT\ICCU\MSM\0291169,orchfi,""
850799987,IT\ICCU\MSM\0291170,orchfi,""
850799988,IT\ICCU\MSM\0291171,orchfi,""
850799989,IT\ICCU\RMS\2500892,1str,pf
850799990,IT\ICCU\RMS\2500895,1str,pf
850799992,IT\ICCU\LO1\1401470,"2V,1str","S,T,pf"
850799995,IT\ICCU\LO1\1400929,"1V,1str","S,pf"
850799997,IT\ICCU\MSM\0290816,archi,""
850799998,IT\ICCU\MSM\0290517,">V,cemb",">V,cemb"
850799999,IT\ICCU\MSM\0290518,">V,cemb",">V,cemb"
850800000,IT\ICCU\MSM\0290519,">V,cemb",">V,cemb"
850800002,IT\ICCU\MSM\0291172,orchfi,""
850800003,IT\ICCU\MSM\0291173,orchfi,""
850800005,IT\ICCU\MSM\0291175,orchfi,""
850800006,IT\ICCU\MSM\0291176,orchfi,""
850800009,IT\ICCU\UBO\3909076,"1v,1str","S,chit"
850800010,IT\ICCU\MSM\0290808,orchfi,""
850800011,IT\ICCU\MSM\0290809,archi,""
850800012,IT\ICCU\MSM\0290810,orchfi,""
850800013,IT\ICCU\MSM\0290811,archi,""
850800014,IT\ICCU\MSM\0290812,archi,""
850800015,IT\ICCU\MSM\0290813,archi,""
850800016,IT\ICCU\MSM\0290814,archi,""
850800017,IT\ICCU\MSM\0290815,archi,""
850800018,IT\ICCU\MSM\0290817,archi,""
850800019,IT\ICCU\MSM\0290818,archi,""
850800020,IT\ICCU\MSM\0290819,archi,""
850800021,IT\ICCU\MSM\0290820,archi,""
850800022,IT\ICCU\MSM\0290822,archi,""
850800023,IT\ICCU\MSM\0290823,archi,""
850800025,IT\ICCU\MSM\0290520,">V,cemb",">V,cemb"
850800026,IT\ICCU\MSM\0290521,">V,cemb",">V,cemb"
850800027,IT\ICCU\MSM\0290522,">V,cemb",">V,cemb"
850800028,IT\ICCU\MSM\0290523,">V,cemb",">V,cemb"
850800029,IT\ICCU\MSM\0290824,archi,""
850800030,IT\ICCU\MSM\0290825,archi,""
850800031,IT\ICCU\MSM\0290524,">V,cemb",">V,cemb"
850800032,IT\ICCU\MSM\0290525,">V,pf",">V,pf"
850800035,IT\ICCU\LO1\1403090,5str,"fl,2vl,vla,vlc"
850800043,IT\ICCU\MSM\0291346,">V,cemb",">V,cemb"
850800044,IT\ICCU\MSM\0291347,">V,cemb",">V,cemb"
850800047,IT\ICCU\LO1\1403404,1str,pf
850800048,IT\ICCU\MSM\0291348,archi,""
850800049,IT\ICCU\MSM\0291349,archi,""
850800050,IT\ICCU\MSM\0291350,archi,""
850800051,IT\ICCU\MSM\0291351,orchfi,""
850800052,IT\ICCU\MSM\0291352,orchfi,""
850800054,IT\ICCU\RMS\2502034,1str,pf
850800057,IT\ICCU\RMS\2502120,"1V,1str","V,pf"
850800058,IT\ICCU\IEI\0341699,1str,pf
850800060,IT\ICCU\RMS\2502264,"1V,1str","S,pf"
850800062,IT\ICCU\IEI\0341681,"<V,str","<V,pf"
850800063,IT\ICCU\IEI\0341701,1str,pf
850800066,IT\ICCU\RMS\2502311,"1V,1str","S,pf"
850800070,IT\ICCU\LO1\1403503,1str,pf-qt
850800072,IT\ICCU\RMS\2503663,1str,pf
850800074,IT\ICCU\RMS\2502012,1str,pf
850800075,IT\ICCU\RMS\2502291,"1V,1str","S,pf"
850800078,IT\ICCU\RMS\2502237,1str,pf
850800080,IT\ICCU\RMS\2503649,1str,pf
850800082,IT\ICCU\RMS\2502170,1str,pf
850800084,IT\ICCU\UBO\3910886,1str,fp
850800086,IT\ICCU\RMS\2502059,1str,pf
850800088,IT\ICCU\IEI\0341684,1str,pf
850800089,IT\ICCU\IEI\0341690,1str,pf
850800090,IT\ICCU\IEI\0341893,1str,fp
850800094,IT\ICCU\IEI\0341693,1str,pf
850800102,IT\ICCU\LO1\1408803,6str,"mla,4mand,mandoloncello"
850800107,IT\ICCU\LO1\1408828,2str,"mla,chit"
850800114,IT\ICCU\LO1\1408840,8str,"clno1,clno2,tr,cor,trb,flic-s,flic-t,bombne"
850800136,IT\ICCU\LO1\1413409,fanfara,""
850800141,IT\ICCU\UBO\3919929,orchfi,"cl1,cl2,tr1,tr2,flic,euf,trb,b"
850800145,IT\ICCU\UBO\3921775,"3V,1str","S,A,B,pf"
850800151,IT\ICCU\UBO\3919911,"2V,1str","T,B,pf"
850800159,IT\ICCU\LO1\1413404,1str,pf
850800164,IT\ICCU\LO1\1413419,banda,""
850800170,IT\ICCU\UBO\3919985,"3V,1strr","S1,S2,A"
850800172,IT\ICCU\UBO\3919983,"4V,1str","Coro(S,A,T,B),pf"
850800175,IT\ICCU\LO1\1413423,banda,""
850800181,IT\ICCU\RMS\2513177,"V,1str","T,pf"
850800183,IT\ICCU\UBO\3924508,"2V,1str","S,B,pf"
850800184,IT\ICCU\UBO\3924510,"2V,1str","S,B,pf"
850800187,IT\ICCU\RMS\2513183,"V,1str","T,pf"
850800188,IT\ICCU\RMS\2513089,1str,pf
850800189,IT\ICCU\RMS\2513023,1str,pf
850800190,IT\ICCU\RMS\2513188,"V,1str","T,pf"
850800192,IT\ICCU\RMS\2513157,"<V,1str","<V,pf"
850800194,IT\ICCU\UBO\3923762,"2V,1str","S,B,pf"
850800195,IT\ICCU\RMS\2513161,"<V,1str","<V,1str"
850800197,IT\ICCU\UBO\3923775,"2V,1str","S,B,pf"
850800198,IT\ICCU\UBO\3923733,"2V,1str","S,B,pf"
850800200,IT\ICCU\RMS\2512978,1str,pf
850800201,IT\ICCU\RMS\2513047,1str,pf
850800202,IT\ICCU\UBO\3923773,"2V,1str","S,T,pf"
850800203,IT\ICCU\UBO\3917334,"2V,1str",""
850800228,IT\ICCU\UBO\3917323,"2V,1str",""
850800247,IT\ICCU\RMS\2514683,1str,pf
850800249,IT\ICCU\RMS\2514677,1str,harm
850800255,IT\ICCU\LO1\1416575,1str,pf
850800256,IT\ICCU\RMS\2514666,1str,pf
850800265,IT\ICCU\LO1\1416283,1str,pf
850800281,IT\ICCU\RMS\2513193,"2V,1str","S,T,pf"
850800284,IT\ICCU\LO1\1414225,"1V,1str","S,arp"
850800288,IT\ICCU\RMS\2513107,1str,pf
850800300,IT\ICCU\RMS\2513132,1str,pf
850800301,IT\ICCU\RMS\2513171,"V,1str","T,pf"
850800312,IT\ICCU\LO1\1410408,2str,"vlc,pf"
850800341,IT\ICCU\UBO\3919053,"3V,str","S,T,B,pf"
850800360,IT\ICCU\UBO\3919061,"4V,1str","S,A,Bar,B"
850800370,IT\ICCU\LO1\1412657,"Coro(2V),1str","Coro(T,B),org"
850800387,IT\ICCU\LO1\1413412,"1V,1str","S,pf"
850800390,IT\ICCU\UBO\3921789,"3V,1str","S,S,S,pf"
850800391,IT\ICCU\LO1\1413401,1str,pf-qt
850800402,IT\ICCU\UBO\3927317,2str,"fl1,fl2"
850800413,IT\ICCU\RMS\2515880,"1V,1str","T,pf"
850800414,IT\ICCU\UBO\3927173,1str,pf
850800428,IT\ICCU\UBO\3926324,6str,""
850800435,IT\ICCU\LO1\1417642,2str,"vl,org"
850800443,IT\ICCU\LO1\1421231,2str,2arp
850800459,IT\ICCU\RMS\2519297,1str,vl
850800470,IT\ICCU\UBO\3930327,"2V,1str","S,B,fp"
850800480,IT\ICCU\LO1\1423292,1str,pf
850800488,IT\ICCU\LO1\1421452,5str,"2vl,vla,vlc,cb"
850800492,IT\ICCU\RMS\2518538,1str,""
850800493,IT\ICCU\LO1\1421861,1str,arp
850800499,IT\ICCU\RMS\2518601,3str,"2vl,chit"
850800502,IT\ICCU\UBO\3930644,1str,vl
850800504,IT\ICCU\RMS\2519270,2str,"vl1,vl2/vlc"
850800512,IT\ICCU\LO1\1421625,5str,"2vl,vla,vlc,cb"
850800517,IT\ICCU\LO1\1421395,5str,"2vl,vla,vlc,cb"
850800520,IT\ICCU\LO1\1421337,str,archi
850800524,IT\ICCU\LO1\1425798,archi,"2vl,2vla,vlc,cb"
850800526,IT\ICCU\RMS\2521434,1str,""
850800534,IT\ICCU\MSM\0291402,1str,pf
850800539,IT\ICCU\RMS\2521479,1str,""
850800541,IT\ICCU\RMS\2521607,1str,vl
850800542,IT\ICCU\LO1\1425883,archi,"4vl,2vla,vlc,cb"
850800550,IT\ICCU\LO1\1425276,"1V,orchar","1V,2vl,vla,vlc,cb"
850800553,IT\ICCU\LO1\1426445,1str,pf
850800555,IT\ICCU\RMS\2521633,str,"vl,vlc/mla,chit"
850800556,IT\ICCU\LO1\1425300,"1V,1str","T,pf"
850800565,IT\ICCU\UBO\3936765,1str,pf
850800566,IT\ICCU\LO1\1426959,"Coro(2V),1str","Coro(T,B),org"
850800568,IT\ICCU\RMS\2521638,1str,vl
850800570,IT\ICCU\LO1\1425894,orch,""
850800576,IT\ICCU\LO1\1426887,1str,pf
850800577,IT\ICCU\LO1\1426362,pf-qt,""
850800580,IT\ICCU\RMS\2521641,1str,""
850800582,IT\ICCU\LO1\1425706,1str,pf-qt
850800585,IT\ICCU\RMS\2521643,1str,""
850800586,IT\ICCU\LO1\1425887,"archi,1str","3vl,vla,vlc,cb,harm"
850800587,IT\ICCU\RMS\2521618,1str,vl
850800591,IT\ICCU\LO1\1427092,2str,2cemb/2pf
850800601,IT\ICCU\UBO\3935378,1str,pf
850800602,IT\ICCU\UBO\3935246,"1V,2str","S,vl,b"
850800604,IT\ICCU\LO1\1426966,"1V,Coro(4V),1str","A,Coro(A,2T,B),org"
850800616,IT\ICCU\RMS\2515899,"1V,1str","T,pf"
850800618,IT\ICCU\RMS\2515875,"1V,1str","T,pf"
850800623,IT\ICCU\RMS\2515834,"1V,1str","T,pf"
850800645,IT\ICCU\UBO\3927395,3str,"fl,cl,fag"
850800651,IT\ICCU\RMS\2522189,1str,vl
850800653,IT\ICCU\RMS\2522198,1str,vl
850800657,IT\ICCU\LO1\1427959,"Coro(4V),1str","Coro(S,A.T,B),org/harm"
850800666,IT\ICCU\LO1\1426969,"1V,Coro(4V),1str","A,Coro(A,2T,B),org"
850800667,IT\ICCU\RMS\2522027,1str,vl/mand
850800669,IT\ICCU\RMS\2522107,1str,vl
850800672,IT\ICCU\RMS\2523097,2str,"vl,chit"
850800674,IT\ICCU\RMS\2522899,2str,"vl,chit"
850800675,IT\ICCU\LO1\1427428,1str,cemb-qt/pf-qt
850800677,IT\ICCU\LO1\1426717,1str,org
850800678,IT\ICCU\LO1\1426438,"1V,orchar","V,2vl,vla,vlc,cb"
850800680,IT\ICCU\UBO\3936719,1str,pf
850800683,IT\ICCU\UBO\3936459,2str,"vl,pf"
850800684,IT\ICCU\UBO\3936452,2str,"vl,pf"
850800690,IT\ICCU\LO1\1426772,archi,"2vl,vla,vlc,cb"
850800691,IT\ICCU\UBO\3936489,"2V,1str",""
850800692,IT\ICCU\RMS\2522130,1str,vl
850800697,IT\ICCU\LO1\1426585,"2V,1str","2V,pf"
850800698,IT\ICCU\MSM\0291404,1str,org
850800699,IT\ICCU\LO1\1427251,archi,"2vl,2vla,vlc,cb"
850800704,IT\ICCU\RMS\2522014,1str,vl/mand
850800705,IT\ICCU\MSM\0291419,1str,cemb/org
850800706,IT\ICCU\RMS\2522193,1str,vl
850800707,IT\ICCU\RMS\2522086,1str,vl
850800711,IT\ICCU\RMS\2522123,1str,vl
850800712,IT\ICCU\RMS\2523058,1str,vl
850800713,IT\ICCU\LO1\1426893,"1V,1str","T,pf"
850800714,IT\ICCU\LO1\1427041,"2V,1str","2S,pf"
850800715,IT\ICCU\RMS\2522051,1str,vl
850800716,IT\ICCU\MSM\0291420,1str,cemb/org
850800719,IT\ICCU\RMS\2523121,"V,2str","C,vl,chit"
850800720,IT\ICCU\RMS\2522185,1str,vl
850800725,IT\ICCU\RMS\2522126,1str,vl
850800726,IT\ICCU\LO1\1426809,1str,cemb/org
850800728,IT\ICCU\RMS\2521584,1str,""
850800737,IT\ICCU\LO1\1424833,"Coro(4V),1str","Coro(2S,T,B),pf"
850800738,IT\ICCU\LO1\1424835,"1V,1str","B,pf"
850800741,IT\ICCU\RMS\2521601,1str,vl
850800742,IT\ICCU\LO1\1424930,1str,org
850800746,IT\ICCU\UBO\3934337,2str,"vl,chit"
850800752,IT\ICCU\RMS\2520153,3str,"2vl,chit"
850800753,IT\ICCU\LO1\1424373,3str,"arp,fl,vla"
850800754,IT\ICCU\RMS\2521626,1str,vl
850800756,IT\ICCU\MSM\0291377,1str,org
850800757,IT\ICCU\LO1\1424925,1str,pf
850800759,IT\ICCU\RMS\2520137,3str,"2vl,chit"
850800762,IT\ICCU\RMS\2520176,3str,"2vl,chit"
850800764,IT\ICCU\MSM\0291403,1str,pf
850800765,IT\ICCU\LO1\1424504,3str,"fl,vla,arp"
850800767,IT\ICCU\LO1\1424653,"1V,1str","S,pf"
850800769,IT\ICCU\LO1\1424884,orch-picc,"fl,2ob,cl,fag,2cor,tr,trb,2vl,vla,cb"
850800777,IT\ICCU\RMS\2520103,<str,""
850800782,IT\ICCU\LO1\1425267,"1V,1str","A/B,pf"
850800783,IT\ICCU\LO1\1425323,"1V,2str","T,vl,pf"
850800784,IT\ICCU\LO1\1425126,1str,org
850800787,IT\ICCU\MSM\0291395,1str,org
850800789,IT\ICCU\RMS\2520115,2str,"vl,chit"
850800799,IT\ICCU\MSM\0291379,1str,org
850800802,IT\ICCU\LO1\1424767,1str,pf
850800808,IT\ICCU\RMS\2520187,1str,vl
850800814,IT\ICCU\UBO\3934065,1str,""
850800821,IT\ICCU\LO1\1420692,"1str,orch","vl-solo,vl,cb,arp/pf,harm"
850800823,IT\ICCU\UBO\3930230,4str,"vl1,vl2,vla,vlc"
850800833,IT\ICCU\LO1\1419804,"2V,1str","Mzs,T,pf"
850800835,IT\ICCU\UBO\3929072,6str,"fl,cl,vl1,vl2,vla,b"
850800838,IT\ICCU\LO1\1421217,2str,2arp
850800842,IT\ICCU\UBO\3929018,5str,"fl,vl1,vl2,vla,vlc"
850800846,IT\ICCU\LO1\1419827,"1V,1str","S,pf"
850800850,IT\ICCU\RMS\2519229,2str,"vl1,vl2/harm"
850800855,IT\ICCU\UBO\3932093,"V,orch",""
850800859,IT\ICCU\UBO\3932476,1str,fp
